course_id,section_type,major_group,term_year,term_season,term_class_level,course_grade,enrollments
ANTH-140,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A,1
ANTH-140,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,B,1
ANTH-140,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A,1
ANTH-140,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,A,1
ANTH-140,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,B,1
ANTH-140,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,B+,1
ANTH-140,Lecture,Anatomy and Physiology,2024,Spring,Junior,B,1
ANTH-140,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,C,1
ANTH-140,Lecture,Anatomy and Physiology,2024,Summer,Junior,A,1
ANTH-140,Lecture,Anatomy and Physiology,2025,Fall,Freshman,A-,1
ANTH-140,Lecture,Anatomy and Physiology,2025,Fall,Junior,A,1
ANTH-140,Lecture,Anatomy and Physiology,2025,Fall,Sophomore,A,1
ANTH-140,Lecture,Anatomy and Physiology,2025,Spring,Junior,A,1
ANTH-140,Lecture,Anatomy and Physiology,2025,Summer,Sophomore,F,1
ANTH-140,Lecture,Behavioral and Cognitive Neuroscience,2023,Fall,Freshman,A+,1
ANTH-140,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,B,1
ANTH-140,Lecture,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,B-,1
ANTH-140,Lecture,Behavioral and Cognitive Neuroscience,2025,Summer,Junior,A,1
ANTH-140,Lecture,Cell and Molecular Neuroscience,2019,Fall,Freshman,A,1
ANTH-140,Lecture,Cell and Molecular Neuroscience,2021,Fall,Sophomore,B-,1
ANTH-140,Lecture,Environmental and Public Health,2024,Spring,Sophomore,A,1
ANTH-140,Lecture,Environmental and Public Health,2024,Spring,Sophomore,C,1
ANTH-140,Lecture,Exercise Science,2022,Fall,Sophomore,B,1
ANTH-140,Lecture,Exercise Science,2023,Fall,Sophomore,A,1
ANTH-140,Lecture,Exercise Science,2023,Fall,Sophomore,A+,1
ANTH-140,Lecture,Exercise Science,2023,Spring,Freshman,W,1
ANTH-140,Lecture,Exercise Science,2023,Spring,Sophomore,A+,1
ANTH-140,Lecture,Exercise Science,2024,Fall,Junior,B-,1
ANTH-140,Lecture,Exercise Science,2024,Spring,Junior,C,1
ANTH-140,Lecture,Exercise Science,2024,Spring,Sophomore,A,2
ANTH-140,Lecture,Exercise Science,2024,Spring,Sophomore,B,1
ANTH-140,Lecture,Exercise Science,2024,Spring,Sophomore,C,1
ANTH-140,Lecture,Exercise Science,2024,Summer,Junior,A,1
ANTH-140,Lecture,Exercise Science,2025,Fall,Junior,A,1
ANTH-140,Lecture,Exercise Science,2025,Fall,Senior,B,1
ANTH-140,Lecture,Exercise Science,2025,Fall,Sophomore,A-,1
ANTH-140,Lecture,Exercise Science,2025,Fall,Sophomore,B,4
ANTH-140,Lecture,Exercise Science,2025,Spring,Sophomore,A,1
ANTH-140,Lecture,Exercise Science,2025,Spring,Sophomore,B,4
ANTH-140,Lecture,Exercise Science,2025,Summer,Junior,A,1
ANTH-140,Lecture,Exercise Science,2025,Summer,Senior,A,1
ANTH-140,Lecture,Health Promotion,2022,Fall,Sophomore,B,1
ANTH-140,Lecture,Health Promotion,2022,Spring,Sophomore,B,1
ANTH-140,Lecture,Health Promotion,2023,Spring,Sophomore,A,1
ANTH-140,Lecture,Health Promotion,2024,Fall,Sophomore,B,1
ANTH-140,Lecture,Health Promotion,2024,Spring,Sophomore,A,1
ANTH-140,Lecture,Health Promotion,2024,Spring,Sophomore,W,1
ANTH-140,Lecture,Health Promotion,2025,Fall,Junior,A,3
ANTH-140,Lecture,Health Promotion,2025,Fall,Sophomore,B,1
ANTH-140,Lecture,Health Promotion,2025,Spring,Sophomore,A,1
ANTH-140,Lecture,Health Promotion,2025,Spring,Sophomore,B+,1
ANTH-140,Lecture,Microbiology and Infectious Disease,2022,Summer,Sophomore,B,1
ANTH-140,Lecture,Microbiology and Infectious Disease,2023,Fall,Sophomore,A,1
ANTH-140,Lecture,Microbiology and Infectious Disease,2023,Fall,Sophomore,B-,1
ANTH-140,Lecture,Microbiology and Infectious Disease,2024,Fall,Senior,A,1
ANTH-140,Lecture,Microbiology and Infectious Disease,2024,Fall,Sophomore,A,1
ANTH-140,Lecture,Microbiology and Infectious Disease,2024,Spring,Junior,A,1
ANTH-140,Lecture,Microbiology and Infectious Disease,2026,Spring,Senior,W,1
ANTH-140,Lecture,Neuroscience,2025,Fall,Sophomore,A,1
ANTH-200,Lecture,Anatomy and Physiology,2021,Fall,Freshman,RD,1
ANTH-200,Lecture,Anatomy and Physiology,2022,Fall,Junior,A,1
ANTH-200,Lecture,Anatomy and Physiology,2022,Fall,Senior,A,1
ANTH-200,Lecture,Anatomy and Physiology,2022,Summer,Sophomore,A,1
ANTH-200,Lecture,Anatomy and Physiology,2023,Fall,Junior,B+,1
ANTH-200,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A,1
ANTH-200,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A-,1
ANTH-200,Lecture,Anatomy and Physiology,2024,Spring,Freshman,B,1
ANTH-200,Lecture,Anatomy and Physiology,2025,Spring,Freshman,A,1
ANTH-200,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A,1
ANTH-200,Lecture,Behavioral and Cognitive Neuroscience,2023,Summer,Junior,A,1
ANTH-200,Lecture,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,A,1
ANTH-200,Lecture,Cell and Molecular Neuroscience,2024,Fall,Freshman,A-,1
ANTH-200,Lecture,Cell and Molecular Neuroscience,2025,Fall,Sophomore,A,1
ANTH-200,Lecture,Environmental and Public Health,2023,Fall,Freshman,B,1
ANTH-200,Lecture,Exercise Science,2021,Fall,Freshman,XF,1
ANTH-200,Lecture,Exercise Science,2022,Fall,Sophomore,A,1
ANTH-200,Lecture,Exercise Science,2023,Spring,Sophomore,A,1
ANTH-200,Lecture,Exercise Science,2023,Spring,Sophomore,D,1
ANTH-200,Lecture,Exercise Science,2024,Spring,Junior,A,1
ANTH-200,Lecture,Exercise Science,2024,Spring,Sophomore,A,1
ANTH-200,Lecture,Exercise Science,2024,Spring,Sophomore,A-,1
ANTH-200,Lecture,Exercise Science,2024,Spring,Sophomore,B+,1
ANTH-200,Lecture,Exercise Science,2025,Fall,Junior,A,1
ANTH-200,Lecture,Exercise Science,2025,Fall,Senior,A,1
ANTH-200,Lecture,Exercise Science,2025,Fall,Senior,F,1
ANTH-200,Lecture,Exercise Science,2025,Spring,Senior,B,1
ANTH-200,Lecture,Exercise Science,2025,Spring,Senior,W,1
ANTH-200,Lecture,Exercise Science,2025,Spring,Sophomore,B,1
ANTH-200,Lecture,Exercise Science,2025,Summer,Senior,A,1
ANTH-200,Lecture,Health Promotion,2023,Fall,Junior,W,1
ANTH-200,Lecture,Health Promotion,2024,Fall,Junior,A-,1
ANTH-200,Lecture,Health Promotion,2024,Spring,Sophomore,A,2
ANTH-200,Lecture,Microbiology and Infectious Disease,2023,Fall,Junior,A-,1
ANTH-200,Lecture,Microbiology and Infectious Disease,2024,Spring,Junior,A+,1
ANTH-200,Lecture,Microbiology and Infectious Disease,2024,Spring,Sophomore,A,1
ANTH-200,Lecture,Microbiology and Infectious Disease,2025,Fall,Freshman,B,1
ANTH-200,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,1
ANTH-200,Lecture,Neuroscience,2024,Fall,Sophomore,A+,1
ANTH-200,Lecture,Neuroscience,2025,Fall,Sophomore,D,1
ANTH-200,Lecture,Other,2023,Fall,Sophomore,B-,1
ANTH-200,Lecture,Other,2024,Fall,Freshman,C,1
ANTH-200,Lecture,Other,2025,Spring,Freshman,B,1
ANTH-240,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,A,1
ANTH-240,Lecture,Cell and Molecular Neuroscience,2025,Fall,Senior,A,1
ANTH-261,Lecture,Exercise Science,2026,Spring,Sophomore,W,1
ANTH-274,Lecture,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A,1
ANTH-274,Lecture,Exercise Science,2023,Spring,Sophomore,A,1
ANTH-274,Lecture,Exercise Science,2023,Spring,Sophomore,C,1
ANTH-274,Lecture,Neuroscience,2025,Fall,Sophomore,A,1
ANTH-275,Lecture,Anatomy and Physiology,2024,Summer,Sophomore,W,1
ANTH-275,Lecture,Microbiology and Infectious Disease,2025,Fall,Senior,A,1
ANTH-275,Lecture,Other,2025,Fall,Sophomore,A,1
ANTH-356,Lecture,Microbiology and Infectious Disease,2025,Spring,Senior,A,1
ANTH-372,Lab,Anatomy and Physiology,2025,Fall,Senior,NGC,1
ANTH-372,Lab,Anatomy and Physiology,2026,Spring,Senior,NGC,1
ANTH-372,Lecture,Anatomy and Physiology,2025,Fall,Senior,A,1
ANTH-379,Lecture,Exercise Science,2023,Fall,Junior,A,1
ANTH-379,Lecture,Exercise Science,2023,Fall,Sophomore,A,1
ANTH-379,Lecture,Health Promotion,2022,Fall,Sophomore,A,1
ANTH-379,Lecture,Health Promotion,2024,Fall,Senior,C,1
AREC-202,Lecture,Anatomy and Physiology,2022,Fall,Freshman,B+,1
AREC-202,Lecture,Anatomy and Physiology,2022,Spring,Sophomore,A,1
AREC-202,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A+,1
AREC-202,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,B-,1
AREC-202,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A,1
AREC-202,Lecture,Anatomy and Physiology,2025,Fall,Freshman,W,1
AREC-202,Lecture,Anatomy and Physiology,2025,Fall,Sophomore,A,1
AREC-202,Lecture,Environmental and Public Health,2025,Fall,Freshman,C,1
AREC-202,Lecture,Exercise Science,2021,Fall,Freshman,B-,1
AREC-202,Lecture,Exercise Science,2022,Fall,Sophomore,B,1
AREC-202,Lecture,Exercise Science,2022,Fall,Sophomore,D,1
AREC-202,Lecture,Exercise Science,2023,Fall,Freshman,C,3
AREC-202,Lecture,Exercise Science,2023,Spring,Junior,C,1
AREC-202,Lecture,Exercise Science,2024,Spring,Sophomore,A-,1
AREC-202,Lecture,Exercise Science,2024,Spring,Sophomore,W,1
AREC-202,Lecture,Exercise Science,2025,Spring,Sophomore,C+,1
AREC-202,Lecture,Health Promotion,2021,Fall,Freshman,C,1
AREC-202,Lecture,Health Promotion,2022,Spring,Freshman,C,1
AREC-202,Lecture,Health Promotion,2023,Fall,Freshman,C,1
AREC-202,Lecture,Health Promotion,2023,Spring,Sophomore,C,1
AREC-202,Lecture,Microbiology and Infectious Disease,2022,Spring,Sophomore,B+,1
AREC-202,Lecture,Microbiology and Infectious Disease,2023,Spring,Junior,A+,1
AREC-202,Lecture,Microbiology and Infectious Disease,2025,Fall,Freshman,A+,1
AREC-202,Lecture,Other,2023,Fall,Freshman,A,1
AREC-222,Lecture,Anatomy and Physiology,2024,Fall,Senior,A,1
AREC-222,Lecture,Health Promotion,2024,Fall,Junior,B+,1
AREC-222,Lecture,Microbiology and Infectious Disease,2025,Fall,Freshman,C+,1
AREC-240,Lecture,Environmental and Public Health,2023,Fall,Sophomore,A,1
AREC-240,Lecture,Microbiology and Infectious Disease,2025,Fall,Freshman,B+,1
AREC-342,Lecture,Environmental and Public Health,2024,Spring,Senior,A,1
AREC-342,Lecture,Environmental and Public Health,2025,Spring,Junior,A+,1
AREC-342,Lecture,Exercise Science,2024,Spring,Junior,A,1
AREC-342,Lecture,Microbiology and Infectious Disease,2024,Spring,Senior,A,1
AREC-375,Lecture,Microbiology and Infectious Disease,2023,Fall,Senior,A+,1
ART-100,Lecture,Anatomy and Physiology,2022,Fall,Freshman,A+,2
ART-100,Lecture,Anatomy and Physiology,2022,Fall,Sophomore,A+,1
ART-100,Lecture,Anatomy and Physiology,2023,Fall,Freshman,A+,1
ART-100,Lecture,Anatomy and Physiology,2023,Fall,Freshman,C,1
ART-100,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A+,2
ART-100,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,A-,1
ART-100,Lecture,Anatomy and Physiology,2023,Fall,Sophomore,B-,1
ART-100,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,A,1
ART-100,Lecture,Anatomy and Physiology,2023,Spring,Sophomore,B+,1
ART-100,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,A+,5
ART-100,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,A-,1
ART-100,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,B+,1
ART-100,Lecture,Anatomy and Physiology,2024,Fall,Sophomore,B-,1
ART-100,Lecture,Anatomy and Physiology,2024,Spring,Junior,A,2
ART-100,Lecture,Anatomy and Physiology,2024,Spring,Junior,A+,1
ART-100,Lecture,Anatomy and Physiology,2024,Spring,Junior,B+,1
ART-100,Lecture,Anatomy and Physiology,2024,Spring,Senior,A+,1
ART-100,Lecture,Anatomy and Physiology,2024,Spring,Sophomore,A+,2
ART-100,Lecture,Anatomy and Physiology,2024,Summer,Junior,A+,2
ART-100,Lecture,Anatomy and Physiology,2025,Fall,Freshman,A,1
ART-100,Lecture,Anatomy and Physiology,2025,Fall,Freshman,A+,1
ART-100,Lecture,Anatomy and Physiology,2025,Fall,Junior,A,1
ART-100,Lecture,Anatomy and Physiology,2025,Fall,Junior,A+,1
ART-100,Lecture,Anatomy and Physiology,2025,Fall,Junior,A-,1
ART-100,Lecture,Anatomy and Physiology,2025,Spring,Junior,A,1
ART-100,Lecture,Anatomy and Physiology,2025,Spring,Senior,A+,4
ART-100,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A,4
ART-100,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A+,3
ART-100,Lecture,Anatomy and Physiology,2025,Spring,Sophomore,A-,1
ART-100,Lecture,Anatomy and Physiology,2025,Summer,Sophomore,C+,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,A+,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,A+,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,B-,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,A-,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A-,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,A+,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,A,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,A-,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,A-,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,B-,2
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,C+,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2025,Spring,Freshman,F,2
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,A+,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A,1
ART-100,Lecture,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A+,1
ART-100,Lecture,Cell and Molecular Neuroscience,2022,Spring,Junior,A,1
ART-100,Lecture,Cell and Molecular Neuroscience,2024,Fall,Sophomore,A+,1
ART-100,Lecture,Cell and Molecular Neuroscience,2025,Fall,Freshman,B+,1
ART-100,Lecture,Cell and Molecular Neuroscience,2025,Spring,Junior,A,1
ART-100,Lecture,Environmental and Public Health,2023,Fall,Sophomore,B,1
ART-100,Lecture,Environmental and Public Health,2024,Spring,Sophomore,A,1
ART-100,Lecture,Environmental and Public Health,2025,Fall,Freshman,F,1
ART-100,Lecture,Environmental and Public Health,2025,Fall,Junior,B,1
ART-100,Lecture,Environmental and Public Health,2025,Fall,Sophomore,B,1
ART-100,Lecture,Environmental and Public Health,2025,Fall,Sophomore,C+,1
ART-100,Lecture,Exercise Science,2021,Fall,Freshman,B,1
ART-100,Lecture,Exercise Science,2021,Fall,Freshman,B-,1
ART-100,Lecture,Exercise Science,2022,Fall,Freshman,A+,2
ART-100,Lecture,Exercise Science,2022,Fall,Sophomore,A+,1
ART-100,Lecture,Exercise Science,2022,Fall,Sophomore,W,1
ART-100,Lecture,Exercise Science,2022,Spring,Sophomore,B,1
ART-100,Lecture,Exercise Science,2023,Fall,Freshman,A+,1
ART-100,Lecture,Exercise Science,2023,Fall,Freshman,A-,1
ART-100,Lecture,Exercise Science,2023,Fall,Freshman,B,2
ART-100,Lecture,Exercise Science,2023,Fall,Freshman,B+,1
ART-100,Lecture,Exercise Science,2023,Fall,Junior,A-,1
ART-100,Lecture,Exercise Science,2023,Fall,Sophomore,A,3
ART-100,Lecture,Exercise Science,2023,Fall,Sophomore,A+,1
ART-100,Lecture,Exercise Science,2023,Fall,Sophomore,A-,2
ART-100,Lecture,Exercise Science,2023,Fall,Sophomore,B+,1
ART-100,Lecture,Exercise Science,2023,Fall,Sophomore,B-,2
ART-100,Lecture,Exercise Science,2023,Spring,Freshman,B,1
ART-100,Lecture,Exercise Science,2023,Spring,Freshman,B+,1
ART-100,Lecture,Exercise Science,2023,Spring,Junior,A,1
ART-100,Lecture,Exercise Science,2023,Spring,Sophomore,C,1
ART-100,Lecture,Exercise Science,2023,Spring,Sophomore,C+,1
ART-100,Lecture,Exercise Science,2024,Fall,Freshman,A,1
ART-100,Lecture,Exercise Science,2024,Fall,Freshman,A+,2
ART-100,Lecture,Exercise Science,2024,Fall,Freshman,A-,2
ART-100,Lecture,Exercise Science,2024,Fall,Freshman,B+,1
ART-100,Lecture,Exercise Science,2024,Fall,Freshman,B-,1
ART-100,Lecture,Exercise Science,2024,Fall,Junior,A+,1
ART-100,Lecture,Exercise Science,2024,Fall,Junior,B+,1
ART-100,Lecture,Exercise Science,2024,Fall,Junior,F,1
ART-100,Lecture,Exercise Science,2024,Fall,Sophomore,A,3
ART-100,Lecture,Exercise Science,2024,Fall,Sophomore,A+,1
ART-100,Lecture,Exercise Science,2024,Fall,Sophomore,A-,3
ART-100,Lecture,Exercise Science,2024,Fall,Sophomore,B+,1
ART-100,Lecture,Exercise Science,2024,Fall,Sophomore,C,1
ART-100,Lecture,Exercise Science,2024,Fall,Sophomore,C+,1
ART-100,Lecture,Exercise Science,2024,Spring,Junior,A,4
ART-100,Lecture,Exercise Science,2024,Spring,Junior,A+,1
ART-100,Lecture,Exercise Science,2024,Spring,Sophomore,A,2
ART-100,Lecture,Exercise Science,2024,Spring,Sophomore,A+,3
ART-100,Lecture,Exercise Science,2024,Spring,Sophomore,A-,1
ART-100,Lecture,Exercise Science,2024,Spring,Sophomore,B,2
ART-100,Lecture,Exercise Science,2024,Spring,Sophomore,B+,1
ART-100,Lecture,Exercise Science,2024,Spring,Sophomore,B-,1
ART-100,Lecture,Exercise Science,2024,Spring,Sophomore,C,1
ART-100,Lecture,Exercise Science,2025,Fall,Freshman,A,2
ART-100,Lecture,Exercise Science,2025,Fall,Freshman,A+,1
ART-100,Lecture,Exercise Science,2025,Fall,Freshman,C+,1
ART-100,Lecture,Exercise Science,2025,Fall,Freshman,F,1
ART-100,Lecture,Exercise Science,2025,Fall,Junior,A,2
ART-100,Lecture,Exercise Science,2025,Fall,Junior,A+,2
ART-100,Lecture,Exercise Science,2025,Fall,Junior,B,1
ART-100,Lecture,Exercise Science,2025,Fall,Sophomore,A,2
ART-100,Lecture,Exercise Science,2025,Fall,Sophomore,A+,6
ART-100,Lecture,Exercise Science,2025,Fall,Sophomore,B,1
ART-100,Lecture,Exercise Science,2025,Fall,Sophomore,B+,2
ART-100,Lecture,Exercise Science,2025,Fall,Sophomore,B-,1
ART-100,Lecture,Exercise Science,2025,Spring,Freshman,A,1
ART-100,Lecture,Exercise Science,2025,Spring,Freshman,F,1
ART-100,Lecture,Exercise Science,2025,Spring,Junior,A,1
ART-100,Lecture,Exercise Science,2025,Spring,Junior,A+,2
ART-100,Lecture,Exercise Science,2025,Spring,Junior,A-,2
ART-100,Lecture,Exercise Science,2025,Spring,Senior,A,1
ART-100,Lecture,Exercise Science,2025,Spring,Senior,A+,1
ART-100,Lecture,Exercise Science,2025,Spring,Sophomore,A,3
ART-100,Lecture,Exercise Science,2025,Spring,Sophomore,A+,2
ART-100,Lecture,Exercise Science,2025,Spring,Sophomore,A-,2
ART-100,Lecture,Exercise Science,2025,Spring,Sophomore,B,1
ART-100,Lecture,Exercise Science,2025,Spring,Sophomore,B-,1
ART-100,Lecture,Exercise Science,2025,Spring,Sophomore,C,1
ART-100,Lecture,Exercise Science,2025,Summer,Senior,A+,1
ART-100,Lecture,Exercise Science,2025,Summer,Sophomore,A-,1
ART-100,Lecture,Exercise Science,2026,Spring,Freshman,W,1
ART-100,Lecture,Health Promotion,2020,Fall,Sophomore,B+,1
ART-100,Lecture,Health Promotion,2022,Fall,Freshman,A,1
ART-100,Lecture,Health Promotion,2022,Fall,Freshman,D,1
ART-100,Lecture,Health Promotion,2022,Fall,Sophomore,A,1
ART-100,Lecture,Health Promotion,2022,Fall,Sophomore,B,1
ART-100,Lecture,Health Promotion,2022,Fall,Sophomore,B+,1
ART-100,Lecture,Health Promotion,2022,Fall,Sophomore,B-,1
ART-100,Lecture,Health Promotion,2022,Spring,Sophomore,A-,1
ART-100,Lecture,Health Promotion,2023,Fall,Freshman,A-,1
ART-100,Lecture,Health Promotion,2023,Fall,Freshman,C,2
ART-100,Lecture,Health Promotion,2023,Fall,Freshman,D,1
ART-100,Lecture,Health Promotion,2023,Fall,Sophomore,A,1
ART-100,Lecture,Health Promotion,2023,Fall,Sophomore,A+,1
ART-100,Lecture,Health Promotion,2023,Fall,Sophomore,A-,3
ART-100,Lecture,Health Promotion,2023,Fall,Sophomore,B,1
ART-100,Lecture,Health Promotion,2023,Fall,Sophomore,B+,1
ART-100,Lecture,Health Promotion,2023,Spring,Sophomore,A-,1
ART-100,Lecture,Health Promotion,2024,Fall,Freshman,A-,1
ART-100,Lecture,Health Promotion,2024,Fall,Freshman,B+,1
ART-100,Lecture,Health Promotion,2024,Fall,Junior,A,1
ART-100,Lecture,Health Promotion,2024,Fall,Junior,A+,1
ART-100,Lecture,Health Promotion,2024,Fall,Sophomore,A,2
ART-100,Lecture,Health Promotion,2024,Fall,Sophomore,A-,2
ART-100,Lecture,Health Promotion,2024,Fall,Sophomore,B,1
ART-100,Lecture,Health Promotion,2024,Fall,Sophomore,B+,1
ART-100,Lecture,Health Promotion,2024,Fall,Sophomore,C,1
ART-100,Lecture,Health Promotion,2024,Spring,Freshman,A-,1
ART-100,Lecture,Health Promotion,2024,Spring,Freshman,C,1
ART-100,Lecture,Health Promotion,2024,Spring,Junior,A,1
ART-100,Lecture,Health Promotion,2024,Spring,Junior,B+,1
ART-100,Lecture,Health Promotion,2024,Spring,Sophomore,A,1
ART-100,Lecture,Health Promotion,2024,Spring,Sophomore,A+,1
ART-100,Lecture,Health Promotion,2024,Summer,Sophomore,A-,1
ART-100,Lecture,Health Promotion,2025,Fall,Freshman,A,1
ART-100,Lecture,Health Promotion,2025,Fall,Freshman,A+,1
ART-100,Lecture,Health Promotion,2025,Fall,Freshman,A-,1
ART-100,Lecture,Health Promotion,2025,Fall,Freshman,F,1
ART-100,Lecture,Health Promotion,2025,Fall,Junior,A,1
ART-100,Lecture,Health Promotion,2025,Fall,Junior,A+,1
ART-100,Lecture,Health Promotion,2025,Fall,Junior,B-,1
ART-100,Lecture,Health Promotion,2025,Fall,Senior,A+,2
ART-100,Lecture,Health Promotion,2025,Fall,Sophomore,A+,1
ART-100,Lecture,Health Promotion,2025,Fall,Sophomore,A-,1
ART-100,Lecture,Health Promotion,2025,Spring,Freshman,B-,2
ART-100,Lecture,Health Promotion,2025,Spring,Junior,A,1
ART-100,Lecture,Health Promotion,2025,Spring,Junior,A-,1
ART-100,Lecture,Health Promotion,2025,Spring,Junior,B,1
ART-100,Lecture,Health Promotion,2025,Spring,Sophomore,A+,1
ART-100,Lecture,Health Promotion,2025,Spring,Sophomore,A-,2
ART-100,Lecture,Health Promotion,2025,Spring,Sophomore,B-,1
ART-100,Lecture,Health Promotion,2025,Spring,Sophomore,C,1
ART-100,Lecture,Health Promotion,2025,Spring,Sophomore,D,1
ART-100,Lecture,Health Promotion,2025,Summer,Junior,A+,1
ART-100,Lecture,Health Promotion,2025,Summer,Senior,B+,1
ART-100,Lecture,Health Promotion,2026,Spring,Sophomore,W,1
ART-100,Lecture,Microbiology and Infectious Disease,2013,Fall,Sophomore,RF,1
ART-100,Lecture,Microbiology and Infectious Disease,2014,Spring,Sophomore,XF,1
ART-100,Lecture,Microbiology and Infectious Disease,2022,Fall,Freshman,A+,1
ART-100,Lecture,Microbiology and Infectious Disease,2023,Fall,Junior,A+,1
ART-100,Lecture,Microbiology and Infectious Disease,2023,Fall,Sophomore,A+,2
ART-100,Lecture,Microbiology and Infectious Disease,2023,Spring,Sophomore,A-,1
ART-100,Lecture,Microbiology and Infectious Disease,2024,Fall,Freshman,A,1
ART-100,Lecture,Microbiology and Infectious Disease,2024,Fall,Sophomore,A,1
ART-100,Lecture,Microbiology and Infectious Disease,2024,Spring,Junior,A,1
ART-100,Lecture,Microbiology and Infectious Disease,2024,Spring,Junior,A+,1
ART-100,Lecture,Microbiology and Infectious Disease,2024,Spring,Junior,B-,1
ART-100,Lecture,Microbiology and Infectious Disease,2024,Spring,Sophomore,A,1
